Latitude,Longitude,District,Block,Village,RL_mm,WL_Jun20,Groundwater,Rainfall
29.402987,75.290211,Fatehabad,Bhattu Kalan,Ban Mandori,208.29,5.19,1,0
29.480392,75.299947,Fatehabad,Bhattu Kalan,Bodiwali,200.17,21.68,0,0
29.38555,75.340506,Fatehabad,Bhattu Kalan,Bhattu Kalan,207.09,2.61,2,0
29.297882,75.377878,Fatehabad,Bhattu Kalan,Chuli Bagrian,204.33,4.7,2,0
29.256316,75.363524,Fatehabad,Bhattu Kalan,Chuli Khurd,204.36,4.52,2,0
29.265997,75.265588,Fatehabad,Bhattu Kalan,Dayar,203.96,9.5,1,0
29.329226,75.327323,Fatehabad,Bhattu Kalan,Dhabi Kalan,202.33,4.58,2,0
29.446213,75.367357,Fatehabad,Bhattu Kalan,Dhing sara,205.96,10.7,1,0
29.296803,75.34171,Fatehabad,Bhattu Kalan,Gadli,203.84,7.9,1,0
29.313345,75.261725,Fatehabad,Bhattu Kalan,Jandwala,201.11,6.56,1,0
29.404842,75.397107,Fatehabad,Bhattu Kalan,Kirdhan,206.71,4.81,2,0
29.414895,75.315793,Fatehabad,Bhattu Kalan,Mehuwala,209.1,5.57,1,0
29.38724,75.249644,Fatehabad,Bhattu Kalan,Pili Mandori,206.8,9.02,1,0
29.284571,75.298195,Fatehabad,Bhattu Kalan,Ramsara,205.93,7.6,1,0
29.363754,75.403551,Fatehabad,Bhattu Kalan,Shekhupur Daroli,206.42,6.8,1,0
29.36,75.36,Fatehabad,Bhattu Kalan,Suli Khera,206.41,1.92,2,0
29.337284,75.283678,Fatehabad,Bhattu Kalan,Thuyan,199.61,1.03,2,0
29.321045,75.275257,Fatehabad,Bhattu Kalan,Dhabi Khurd,201.56,3.63,2,0
29.483538,75.322131,Fatehabad,Bhattu Kalan,Sarwarpur,205.59,20.72,0,0
29.387659,75.458056,Fatehabad,Bhattu Kalan,Dhandh,212,7.2,1,0
29.331103,75.36761,Fatehabad,Bhattu Kalan,Khabra Kalan,206,0.5,2,0
29.43149,75.403556,Fatehabad,Bhattu Kalan,Sirdhan,212,15.35,1,0
29.374291,75.488805,Fatehabad,Bhattu Kalan,Bhodia Boshnoian,213,6.96,1,0
29.527522,75.704207,Fatehabad,Bhuna,Bhuna K/O/W,210.95,18.99,1,0
29.481035,75.673016,Fatehabad,Bhuna,Chobara,208.8,8.01,1,0
29.493983,75.710284,Fatehabad,Bhuna,Bajal Pur,209.2,7.84,1,0
29.524555,75.772901,Fatehabad,Bhuna,Dhani Gopal,212.7,13.53,1,0
29.593879,75.674659,Fatehabad,Bhuna,Dholu,210.3,69.7,0,0
29.568677,75.732477,Fatehabad,Bhuna,Dult,211.4,24.57,0,0
29.442247,75.675222,Fatehabad,Bhuna,Gorakh Pur,209.63,2.64,2,0
29.495271,75.636784,Fatehabad,Bhuna,Jandli Kalan,211.15,9.03,1,0
29.513269,75.64713,Fatehabad,Bhuna,Jandli Khurd,210.4,9.68,1,0
29.531285,75.669703,Fatehabad,Bhuna,Khairi,209.39,9.56,1,0
29.622672,75.723525,Fatehabad,Bhuna,Laharian,209.5,38.17,0,0
29.490404,75.677757,Fatehabad,Bhuna,Mochiwali,213.25,6.71,1,0
29.570741,75.652759,Fatehabad,Bhuna,Nadhori,214.1,54.9,0,0
29.579003,75.766737,Fatehabad,Bhuna,Bhattu,220.95,27.9,0,1
29.527756,75.82555,Fatehabad,Bhuna,Saniyana,217.44,11.19,1,1
29.6,75.705,Fatehabad,Bhuna,Tibi,221,29.04,0,1
29.567,75.6,Fatehabad,Bhuna,Bhuthan Khurd,217.5,54.16,0,1
29.597748,75.782571,Fatehabad,Bhuna,Bawan,222,25,0,1
29.577078,75.80297,Fatehabad,Bhuna,Bosti,220,22.5,0,1
29.523811,75.619122,Fatehabad,Bhuna,Chandrawal,216.2,9.62,1,1
29.556432,75.778851,Fatehabad,Bhuna,Sanchala,223,16.24,1,1
29.457379,75.727426,Fatehabad,Bhuna,Dahman,216.5,3.9,2,1
29.538319,75.706028,Fatehabad,Bhuna,Bhuna P/T,220,18.26,1,1
29.544901,75.550881,Fatehabad,Fatehabad,Birdhana,210.85,54.12,0,0
29.453579,75.456176,Fatehabad,Fatehabad,Bigar,209.96,21.55,0,0
29.493031,75.418819,Fatehabad,Fatehabad,Bhodia Khera,202.68,26.4,0,0
29.419584,75.544038,Fatehabad,Fatehabad,Badopal,213.05,1.57,2,0
29.450507,75.424382,Fatehabad,Fatehabad,Bangaon,210.09,14.39,1,0
29.554595,75.596408,Fatehabad,Fatehabad,Bhuthan Kalan,217.34,55.61,0,1
29.38173,75.545438,Fatehabad,Fatehabad,Chindhar,211.75,4.5,2,0
29.408617,75.5094,Fatehabad,Fatehabad,Dharnia,211.75,6.44,1,0
29.520477,75.354289,Fatehabad,Fatehabad,Dariapur,207.25,35.12,0,0
29.463903,75.51716,Fatehabad,Fatehabad,Dhangar,203.96,10.4,1,0
29.514554,75.451059,Fatehabad,Fatehabad,Fatehabad,213.41,52.72,0,0
29.505734,75.306644,Fatehabad,Fatehabad,Gila Khera,207.04,55.09,0,0
29.563577,75.40159,Fatehabad,Fatehabad,Hizrowan Kalan IW,208.66,58.64,0,0
29.510574,75.555722,Fatehabad,Fatehabad,Jhalania,213.88,31.16,0,0
29.505902,75.359849,Fatehabad,Fatehabad,Kharati Khera,205.85,20.14,0,0
29.434057,75.60164,Fatehabad,Fatehabad,Kajal Heri,213.9,4.15,2,0
29.378479,75.575778,Fatehabad,Fatehabad,Kharakheri,211.41,1.4,2,0
29.627351,75.428861,Fatehabad,Fatehabad,Khumber,211.25,50.42,0,0
29.461403,75.561869,Fatehabad,Fatehabad,Mohomad Pur Rohi,205.85,8.14,1,0
29.481453,75.391565,Fatehabad,Fatehabad,Manawali,208.03,16.1,1,0
29.482562,75.480256,Fatehabad,Fatehabad,Matana,209.41,47.19,0,0
29.474743,75.610691,Fatehabad,Fatehabad,Khajuri,221.5,12.45,1,1
29.53957,75.31196,Fatehabad,Fatehabad,Karnoli,209,60.1,0,0
29.569264,75.333968,Fatehabad,Fatehabad,Sadar Ahli,209.25,61.18,0,0
29.429,75.504,Fatehabad,Fatehabad,salam Khera,200,14.79,1,0
29.567675,75.492363,Fatehabad,Fatehabad,Ayalki IW,216,62.48,0,1
29.504282,75.500129,Fatehabad,Fatehabad,Barsin,216,45.87,0,1
29.524733,75.520649,Fatehabad,Fatehabad,Majra,211.3,59.47,0,0
29.563,75.456,Fatehabad,Fatehabad,Dhani Thoba,213.5,59.1,0,0
29.776622,75.734352,Fatehabad,Jakhal,Chand Pura,218.21,34.11,0,1
29.801622,75.823891,Fatehabad,Jakhal,Jakhal Village,223.72,39.15,0,1
29.734987,75.708719,Fatehabad,Jakhal,Musa Khera,219.75,48.2,0,1
29.757112,75.821843,Fatehabad,Jakhal,Narel P. T,221.46,42.45,0,1
29.794327,75.732859,Fatehabad,Jakhal,Sidhani,221.47,31.05,0,1
29.791961,75.767671,Fatehabad,Jakhal,Sadhanwas,224.5,37,0,1
29.749885,75.77621,Fatehabad,Jakhal,Maimad,223.5,38.1,0,1
29.707755,75.799095,Fatehabad,Jakhal,Hederwali,225,39.42,0,1
29.749499,75.776034,Fatehabad,Jakhal,Meond Begamwali,222.2,46.2,0,1
29.717316,75.492213,Fatehabad,Nagpur,Alalwas,212.55,35.57,0,0
29.685959,75.366156,Fatehabad,Nagpur,Birabadi,209.4,40.5,0,0
29.60247,75.316479,Fatehabad,Nagpur,Bhattu Sottar IW,210,65.72,0,0
29.698083,75.38011,Fatehabad,Nagpur,Gandha,209.75,39.98,0,0
29.568475,75.380067,Fatehabad,Nagpur,Hijrawan khurd,213.2,58.3,0,0
29.652909,75.338766,Fatehabad,Nagpur,Hanspur,210.39,40.92,0,0
29.653,75.468,Fatehabad,Nagpur,Haroli,210.3,45.63,0,0
29.580107,75.447664,Fatehabad,Nagpur,Mallahar,211,58.1,0,0
29.71217,75.398134,Fatehabad,Nagpur,Madh,209.3,35.45,0,0
29.653042,75.422293,Fatehabad,Nagpur,Nagpur,203.72,37.12,0,0
29.668549,75.477362,Fatehabad,Nagpur,Nimari,213.17,41.8,0,0
29.623,75.384,Fatehabad,Nagpur,Nakta,212,48,0,0
29.760803,75.41448,Fatehabad,Nagpur,Pilchhian,215.9,39.12,0,1
29.614367,75.544092,Fatehabad,Ratia,Aharwa,211,65.3,0,0
29.75881,75.544913,Fatehabad,Ratia,Bamanwala,212.95,32.72,0,0
29.735528,75.598424,Fatehabad,Ratia,Bhundharwas,216.16,34.41,0,1
29.679318,75.674127,Fatehabad,Ratia,Ghaswa,215.5,46.28,0,1
29.747578,75.454298,Fatehabad,Ratia,Khai,213.15,43.78,0,0
29.702641,75.594938,Fatehabad,Ratia,Kamana,219.5,38.72,0,1
29.712128,75.659273,Fatehabad,Ratia,Lamba,217.6,39.1,0,1
29.762492,75.501019,Fatehabad,Ratia,Nangal,213.9,31.98,0,0
29.625962,75.510467,Fatehabad,Ratia,Phullan,211.17,59.56,0,0
29.666229,75.521084,Fatehabad,Ratia,Ratta Khera,212.59,40.1,0,0
29.738486,75.626981,Fatehabad,Ratia,Nikuwana P.T,211.42,40.75,0,0
29.738241,75.453718,Fatehabad,Ratia,Kalotha,211.46,35.28,0,0
29.681889,75.570908,Fatehabad,Ratia,Ratia P/ T,212.9,50.39,0,0
29.6602,75.595299,Fatehabad,Ratia,Munshiwali P.T,213.43,56.8,0,0
29.786793,75.468209,Fatehabad,Ratia,Ladhuwas,216,40.28,0,1
29.760652,75.663575,Fatehabad,Ratia,Badalgarh,221,34.18,0,1
29.724077,75.519255,Fatehabad,Ratia,Baliayala,216,41.08,0,1
29.719994,75.565919,Fatehabad,Ratia,Ratangarh,217,43.5,0,1
29.667756,75.638278,Fatehabad,Ratia,Nathwan,213.3,41.1,0,0
29.65489,75.538479,Fatehabad,Ratia,Bharpur,215.8,44.19,0,1
29.641694,75.625665,Fatehabad,Ratia,Chando Kalan,214.87,49.81,0,0
29.715634,75.810332,Fatehabad,Ratia,Budanpur,223.5,43.05,0,1
29.599327,75.588963,Fatehabad,Ratia,Pulsar,216.25,71.99,0,1
29.670448,75.858864,Fatehabad,Tohana,Amani,219.04,18.91,1,1
29.686173,75.783839,Fatehabad,Tohana,Akan Wali,227.22,48.2,0,1
29.717108,75.940293,Fatehabad,Tohana,Baliyanwala,227.05,30.58,0,1
29.656483,75.894713,Fatehabad,Tohana,Bidaikhera,217.85,30,0,1
29.715592,75.810398,Fatehabad,Tohana,Budan Pur,227.65,37.91,0,1
29.648627,75.840383,Fatehabad,Tohana,Fathepuri P/T,229.56,22.24,0,1
29.642241,75.790031,Fatehabad,Tohana,Indachhui,218.8,35.18,0,1
29.666392,75.930383,Fatehabad,Tohana,Kanhari,220.91,20,1,1
29.660313,75.724321,Fatehabad,Tohana,Kullan,225.78,57.31,0,1
29.693247,75.931807,Fatehabad,Tohana,Kamalwala,227.45,26.91,0,1
29.65,75.91,Fatehabad,Tohana,MalaHeri,222.84,56.8,0,1
29.723016,75.87004,Fatehabad,Tohana,Dhamkora,227.2,34.93,0,1
29.61,75.89,Fatehabad,Tohana,Nangla,220.63,9.14,1,1
29.575116,75.885812,Fatehabad,Tohana,Gajuwala,224,9.6,1,1
29.571454,75.845224,Fatehabad,Tohana,Parta,225.75,11.5,1,1
29.74338,75.876455,Fatehabad,Tohana,Simbalwal,228.04,40.8,0,1
29.616974,75.835407,Fatehabad,Tohana,Tharwa,224.25,14.08,1,1
29.634771,75.688654,Fatehabad,Tohana,Rasulpur,218.75,56.8,0,1
28.402856,76.776246,GURGAON,F.NAGAR,BASONDA,221.25,28.4,0,1
28.437145,76.735888,GURGAON,F.NAGAR,BUDHERA,215.31,7.65,1,0
28.373664,76.889351,GURGAON,F.NAGAR,DHANA,255.24,31.45,0,2
28.375374,76.83272,GURGAON,F.NAGAR,JAMALPUR,273.08,32.7,0,2
28.40109,76.877131,GURGAON,F.NAGAR,JHUNDSARAI,226.99,27,0,1
28.443909,76.789888,GURGAON,F.NAGAR,KHERA JHANJROLA,220.8,18.6,1,1
28.478891,76.830515,GURGAON,F.NAGAR,MUBARIKPUR,220.75,14,1,1
28.38546,76.736567,GURGAON,F.NAGAR,FARIDPUR,223.06,26.75,0,1
28.456027,76.86606,GURGAON,F.NAGAR,SULTANPUR,221.79,12.95,1,1
28.442787,76.822709,GURGAON,F.NAGAR,F.NAGAR,220.46,23.4,0,1
28.458117,76.732917,GURGAON,F.NAGAR,JARAUN,223.55,15.9,1,1
28.471144,76.921166,GURGAON,F.NAGAR,CHANDU,213.05,10.2,1,0
28.409958,77.146945,GURGAON,GURGAON,BANDHWARI,265.74,23.05,0,2
28.47266,77.092258,GURGAON,GURGAON,CHAKARPUR,251.4,73.65,0,2
28.356455,76.901243,GURGAON,GURGAON,KASSAN,254.31,43.5,0,2
28.401524,76.986892,GURGAON,GURGAON,KHERKIDAULA,222.28,43.55,0,1
28.370004,76.985743,GURGAON,GURGAON,SIKOHPUR,223.88,39.05,0,1
28.419625,76.913652,GURGAON,GURGAON,WAZIRPUR,220.05,22.3,0,1
28.465401,77.034154,GURGAON,GURGAON,GURGAON,225.37,48.7,0,1
28.49995,77.019753,GURGAON,GURGAON,ALAWARDISARA,212.49,32.75,0,0
28.457465,76.916805,GURGAON,GURGAON,SADHRANA (RWH),218.79,21.3,0,1
28.499411,76.99073,GURGAON,GURGAON,DAULTABAD,211.86,9,1,0
28.511472,76.979931,GURGAON,GURGAON,DHARAMPUR,211.3,2.8,2,0
28.436899,77.08738,GURGAON,GURGAON,WAZIRABAD,247.06,39.6,0,2
28.45,77.002,GURGAON,GURGAON,KADIPUR,215.53,28,0,1
28.51218,77.023722,GURGAON,GURGAON,CHOMACATTERPUR,216.22,42.9,0,1
28.471015,76.95976,GURGAON,GURGAON,DHANKOT,214.75,5.1,1,0
28.318777,76.895083,GURGAON,PATAUDI,PANCHGAON,259.34,48.7,0,2
28.260358,76.833044,GURGAON,PATAUDI,SIDHRAWALI,256.47,34.25,0,2
28.303274,76.836242,GURGAON,PATAUDI,BHORA KALAN,266.53,42,0,2
28.274114,76.741863,GURGAON,PATAUDI,NANU KALAN,252.05,41,0,2
28.273224,76.677503,GURGAON,PATAUDI,KHALIL PUR,233.38,35.65,0,2
28.351702,76.695804,GURGAON,PATAUDI,GUDHANA,254.4,32.13,0,2
28.323916,76.782439,GURGAON,PATAUDI,PATAUDI,224.56,41.2,0,1
28.301186,76.692444,GURGAON,PATAUDI,MOZABAD,230.34,36.25,0,1
28.282306,76.853797,GURGAON,PATAUDI,BILASPUR (NEW),245.96,27.45,0,2
28.349869,76.748984,GURGAON,PATAUDI,HAILY MANDI (RWH),229.17,32.3,0,1
28.312117,76.811485,GURGAON,PATAUDI,UNCHAMAJRA,236,50.35,0,2
28.349332,77.06571,GURGAON,SOHNA,BHONDSI,221.96,30.2,0,1
28.301577,77.124913,GURGAON,SOHNA,DAMDAMA,215.77,9.1,1,1
28.267123,77.139892,GURGAON,SOHNA,HARCHANDPUR,204.79,26,0,0
28.263246,77.202439,GURGAON,SOHNA,GANGOLA,195.09,6.05,1,0
28.296267,77.123114,GURGAON,SOHNA,ABHEYPUR,234.93,26.1,0,2
28.228958,77.124974,GURGAON,SOHNA,SANCHOLI,194.93,21.5,0,0
28.27385,77.154042,GURGAON,SOHNA,NEEMOTH,204.98,23.4,0,0
28.39,77.1,GURGAON,SOHNA,QUADARPUR,252.14,31.9,0,2
28.354926,77.100666,GURGAON,SOHNA,RITHOJ,231.06,22.05,0,1
28.358527,77.027564,GURGAON,SOHNA,TIKLI,246.22,33.65,0,2
28.243982,77.155038,GURGAON,SOHNA,TOLNI,196.51,13.9,1,0
28.391624,77.051045,GURGAON,SOHNA,BADSAHPUR,220.71,31.8,0,1
28.307868,77.050919,GURGAON,SOHNA,HARIA HERA,221.64,29.6,0,1
28.290649,77.067219,GURGAON,SOHNA,DHUNELA,210.32,27.1,0,0
28.320822,77.084193,GURGAON,SOHNA,MEHANDWARA,220.73,26.45,0,1
29.328445,75.452217,Hisar,Adampur,Alakhpura,204.52,4.55,2,0
29.189591,75.472424,Hisar,Adampur,Bagla,215.98,11.37,1,1
29.150479,75.396409,Hisar,Adampur,Choudhariwali,206.36,17.75,1,0
29.277244,75.400136,Hisar,Adampur,Daroli,205.76,3.9,2,0
29.222692,75.447409,Hisar,Adampur,Dhani Mohabatpur,207.45,7.1,1,0
29.174567,75.421629,Hisar,Adampur,Gursal,205.72,8.25,1,0
29.185733,75.51633,Hisar,Adampur,Kabrel,199.65,16.76,1,0
29.316689,75.522111,Hisar,Adampur,Kharam Pur,206.12,7.57,1,0
29.284633,75.522982,Hisar,Adampur,Kohali,208.35,6.79,1,0
29.231663,75.549269,Hisar,Adampur,Ladwi,208.76,4.3,2,0
29.21299,75.42577,Hisar,Adampur,Moda Khera,203.95,4.05,2,0
29.314933,75.447808,Hisar,Adampur,Sadal Pur,203.4,5.75,1,0
29.210051,75.505695,Hisar,Adampur,Siswal,209.58,18.9,1,0
29.285606,75.469924,Hisar,Adampur,Adampur P.T,210.03,3.15,2,0
29.301,75.443,Hisar,Adampur,Krishangarh,205.65,3.25,2,0
29.259,75.545,Hisar,Adampur,Mahalsara,209.75,14.85,1,0
29.26,75.568,Hisar,Adampur,Modsara,211,14.18,1,0
29.298674,75.448746,Hisar,Adampur,Khara Barwala,205.86,3.3,2,0
29.322938,75.64197,Hisar,Agroha,Agroha,208.17,11.8,1,0
29.36514,75.507628,Hisar,Agroha,Bhana,213.25,4.26,2,0
29.282499,75.655327,Hisar,Agroha,Chikanwas,210.55,10.9,1,0
29.402298,75.63201,Hisar,Agroha,Sabarwas,214.25,8.18,1,0
29.319,75.748,Hisar,Agroha,Shyamsukh,217,17.05,1,1
29.23879,75.645765,Hisar,Agroha,Durjan Pur P/T,208.72,8,1,0
29.276245,75.60526,Hisar,Agroha,Jagan at Asrawa,209.45,11,1,0
29.3,75.6,Hisar,Agroha,Fransi,212.2,9.75,1,0
29.34,75.637,Hisar,Agroha,Mirpur K.O.W,208.17,8.7,1,0
29.297739,75.573987,Hisar,Agroha,Kali Rawan at Khasamahajan,212.43,8.57,1,0
29.385982,75.755908,Hisar,Agroha,Kanoh,209.15,9.35,1,0
29.347388,75.77599,Hisar,Agroha,Kirori,213.24,14.5,1,0
29.384441,75.705411,Hisar,Agroha,Kirmara,213.27,8.45,1,0
29.370443,75.666176,Hisar,Agroha,Kuleri,214.24,6,1,0
29.304138,75.663394,Hisar,Agroha,Landhari P/T,212,11.85,1,0
29.330391,75.708542,Hisar,Agroha,Nangthala,210.13,9.65,1,0
29.342408,75.533882,Hisar,Agroha,Sarang Pur,210.75,8.4,1,0
29.353022,75.731761,Hisar,Agroha,Sandol,213.18,12.7,1,0
29.41,75.68,Hisar,Agroha,Siwani Bolan,211.11,5.7,1,0
29.273111,75.699265,Hisar,Agroha,Thaska,212.16,4.1,2,0
29.370911,75.793615,Hisar,Barwala,Balak,211.75,18.55,1,0
29.360356,75.913462,Hisar,Barwala,Barwala K/O/W,217.67,6.85,1,1
29.409257,75.873047,Hisar,Barwala,Bhanii Badshahpur,216.71,6.45,1,1
29.439821,75.953211,Hisar,Barwala,Bobuwa,215.65,10.6,1,1
29.33976,75.964049,Hisar,Barwala,Badhawar,215.65,4.05,2,1
29.408257,76.051343,Hisar,Barwala,Banbhori,220.95,6.37,1,1
29.427528,76.053587,Hisar,Barwala,Chhann,222.24,9.45,1,1
29.268473,75.813681,Hisar,Barwala,Dhigtana,210.3,4.15,2,0
29.324384,75.983685,Hisar,Barwala,Dhand,213.86,2.66,2,0
29.307229,75.910321,Hisar,Barwala,Dhani Mirdad,213.49,2.15,2,0
29.429909,75.924038,Hisar,Barwala,Gabipur at Nayagaon,217.25,9.4,1,1
29.262662,75.761027,Hisar,Barwala,Juglan,210.2,1.8,2,0
29.35699,75.863893,Hisar,Barwala,Khedar,216.61,4.58,2,1
29.352209,76.003493,Hisar,Barwala,Khark Poonia,220.06,3.4,2,1
29.433315,76.00392,Hisar,Barwala,Khumba Khera,217.08,9.15,1,1
29.313836,75.884521,Hisar,Barwala,Panghal,216.35,5.7,1,1
29.396335,76.002774,Hisar,Barwala,Matloda,213.33,5.6,1,0
29.282095,75.872909,Hisar,Barwala,Rajli,210.35,2.2,2,0
29.054799,75.533156,Hisar,Barwala,Sarsana,218.98,5,1,1
29.323927,75.832525,Hisar,Barwala,Sarsod Bichpari,212.62,6.8,1,0
29.361322,75.909434,Hisar,Barwala,Barwala P.T,216.75,4.25,2,1
29.245281,75.850731,Hisar,Barwala,Sulkhani,218.02,4.73,2,1
29.285204,75.811872,Hisar,Barwala,Bado patti,211.12,3.65,2,0
29.352,76.047,Hisar,Barwala,Panihari,217.6,7.75,1,1
29.329102,75.879391,Hisar,Barwala,DhaniGaran,213.78,4.8,2,0
29.259168,75.834076,Hisar,Barwala,Bugana,216.1,2.7,2,1
29.116687,76.153642,Hisar,Bass,Badala,216.3,4.07,2,1
29.11573,76.303183,Hisar,Bass,Bad Chhaper,217.65,1.25,2,1
29.149265,76.236102,Hisar,Bass,Bhaklana,217.39,3,2,1
29.10809,76.199978,Hisar,Bass,Bass K/O/W,217.45,2.22,2,1
29.10373,76.108115,Hisar,Bass,Bhatol Jattan,219.04,2,2,1
29.18456,76.257064,Hisar,Bass,Dharam Kheri,214.24,7.8,1,0
29.188796,76.227039,Hisar,Bass,Khanda Kheri,217.01,8.14,1,1
29.066503,76.154854,Hisar,Bass,Kharbala,214.8,3,2,0
29.433223,76.004695,Hisar,Bass,Kumba,220.11,2,2,1
29.034526,76.219818,Hisar,Bass,Madan Heri,220.19,3.65,2,1
29.078552,76.260857,Hisar,Bass,Puthi,218.2,3.08,2,1
29.146422,76.120929,Hisar,Bass,Thurana,218.12,1.85,2,1
29.165736,76.262412,Hisar,Bass,Ugalan,213.37,6.1,1,0
29.09973,76.201221,Hisar,Bass,Bass Badshahpur,224,3.09,2,1
29.123309,76.279651,Hisar,Bass,Mohla,222,1.4,2,1
29.061,76.157,Hisar,Bass,Sisar,220.45,4.57,2,1
29.018,76.222,Hisar,Bass,Singhwa khass,221,3.6,2,1
29.210367,75.915239,Hisar,Hansi,Chanot,216.08,2.5,2,1
29.271656,75.99889,Hisar,Hansi,Datta,216.4,4.65,2,1
29.060699,75.942994,Hisar,Hansi,Dhani Thakriyan,213.6,3.8,2,0
29.086712,76.02197,Hisar,Hansi,Dhana Kalan,215.86,3.1,2,1
29.071442,76.014833,Hisar,Hansi,Dhana Khurd,214.69,5.5,1,0
29.243457,75.885749,Hisar,Hansi,Ghirai,216.95,0.58,2,1
29.302348,75.954721,Hisar,Hansi,Gurana,211.45,1.45,2,0
29.004735,75.971367,Hisar,Hansi,Hazam Pur,214.13,3.75,2,0
29.136011,75.975961,Hisar,Hansi,Hansi Bir (Rajiv N.),211.97,5.8,1,0
29.159248,75.960244,Hisar,Hansi,Jaga Bara,211.5,12.3,1,0
29.119166,76.039689,Hisar,Hansi,Jamawari,216.24,4.3,2,1
29.143153,76.028683,Hisar,Hansi,Kheri Gangan,217.08,6.65,1,1
29.147226,75.907647,Hisar,Hansi,Kulana,212.85,5.05,1,0
29.069409,75.903418,Hisar,Hansi,Maman Pura,212.41,6.1,1,0
29.047369,76.062894,Hisar,Hansi,Mehanda,215.2,4.6,2,0
29.224703,75.972706,Hisar,Hansi,Masudpur,216.95,6.35,1,1
29.031236,75.942373,Hisar,Hansi,Puthi Mangal Khan (now Dhani Gujran),213.05,6.09,1,0
29.240415,75.927654,Hisar,Hansi,Singwa Ragho,217.69,2.3,2,1
29.120555,75.998899,Hisar,Hansi,Sekhpura K/O/W,218.38,5.85,1,1
29.053945,76.121028,Hisar,Hansi,Sorkhi,211.5,0.97,2,0
29.031278,75.871886,Hisar,Hansi,Sultan Pur,213.11,4.8,2,0
29.182262,76.006415,Hisar,Hansi,Sisai,212.63,6.8,1,0
29.02455,75.891841,Hisar,Hansi,Umra,211.75,6.97,1,0
28.977358,75.871999,Hisar,Hansi,Muzadpur,215.13,8.6,1,0
29.101225,75.962377,Hisar,Hansi,Hansi,215.17,4.9,2,0
29.063465,76.063283,Hisar,Hansi,Garhi,219,7.25,1,1
29.073959,75.901201,Hisar,Hansi,Depal,214.5,1.85,2,0
29.172915,75.930275,Hisar,Hansi,Bhatla,214.5,6.55,1,0
29.066113,75.852033,Hisar,Hisar-1,Bhagana,213.73,4.82,2,0
28.967479,75.714718,Hisar,Hisar-1,Charnaund,216.14,6.03,1,1
29.098999,75.760865,Hisar,Hisar-1,Dabra,212.28,3.51,2,0
29.035395,75.795812,Hisar,Hisar-1,Dahiyama,217.74,4.02,2,1
29.004548,75.740228,Hisar,Hisar-1,Daya,214,5.85,1,0
29.145489,75.824079,Hisar,Hisar-1,Dhani Raipur,214,5.1,1,0
29.21457,75.796013,Hisar,Hisar-1,Dhansu,211.15,4.18,2,0
29.054732,75.727791,Hisar,Hisar-1,HariKot,208.8,4.95,2,0
29.11285,75.691217,Hisar,Hisar-1,Gangwa,212.25,3.07,2,0
28.975289,75.752746,Hisar,Hisar-1,Harita,215.09,4,2,0
29.083422,75.723517,Hisar,Hisar-1,Kamari,213.45,1.05,2,0
29.130682,75.877922,Hisar,Hisar-1,Kharar Alipur,220.63,4.93,2,1
28.976663,75.827274,Hisar,Hisar-1,Kanwari,216.85,12.16,1,1
29.163,75.729,Hisar,Hisar-1,Hisar City,213,6.65,1,0
29.189178,75.886799,Hisar,Hisar-1,Khoka,215.47,2.35,2,0
29.072542,75.799999,Hisar,Hisar-1,Ladwa K/O/W,213,1.5,2,0
29.035939,75.735716,Hisar,Hisar-1,Mangali,214,5.35,1,0
29.189672,75.810231,Hisar,Hisar-1,Mirzapur,208.85,3.6,2,0
29.082599,75.761455,Hisar,Hisar-1,Mirka,208.61,3.63,2,0
29.168573,75.842278,Hisar,Hisar-1,Niyana,207.44,3.13,2,0
29.109251,75.821341,Hisar,Hisar-1,Satrod Kalan,211.15,2.4,2,0
29.222916,75.7571,Hisar,Hisar-1,Talwandi Rana,210.5,5.5,1,0
28.948707,75.756275,Hisar,Hisar-1,Bure,216.65,1.52,2,1
29.007176,75.662478,Hisar,Hisar-1,Chirod,215.99,10.23,1,1
28.94768,75.826676,Hisar,Hisar-1,Nalwa,207.42,14.59,1,0
28.925352,75.74054,Hisar,Hisar-1,Shaharwa,216.43,5.05,1,1
28.982642,75.679251,Hisar,Hisar-1,Rawat Khera,218.3,13.32,1,1
28.94008,75.692848,Hisar,Hisar-1,Talwandi Badaspur,218.65,7.72,1,1
29.108313,75.859391,Hisar,Hisar-1,Mayar,217.75,5.67,1,1
29.12798,75.782861,Hisar,Hisar-1,Satrod Khurd,214,3,2,0
29.039,75.689,Hisar,Hisar-1,Singhran,211.24,11.1,1,0
29.006468,75.820772,Hisar,Hisar-1,Dhamana,214.75,7.13,1,0
28.973572,75.699996,Hisar,Hisar-1,Payal,212.75,9.15,1,0
29.068921,75.488149,Hisar,Hisar-II,Balsamand,209.17,16.2,1,0
29.120295,75.438618,Hisar,Hisar-II,Banda Heri,203.67,15.02,1,0
29.030634,75.528778,Hisar,Hisar-II,Basara,204.64,15.4,1,0
29.047145,75.629562,Hisar,Hisar-II,Bherian,212.2,7.42,1,0
29.069943,75.540109,Hisar,Hisar-II,Bhiwani Rohila,206.11,12.85,1,0
29.078456,75.423992,Hisar,Hisar-II,Burak,203.97,14.3,1,0
29.015669,75.601254,Hisar,Hisar-II,Choudhariwas,212.17,11.05,1,0
29.068684,75.676774,Hisar,Hisar-II,Deva,212.59,4.1,2,0
29.131873,75.497813,Hisar,Hisar-II,Dobi,213.94,13.9,1,0
